,customer_id,trans_date,tran_amount,response,month,month_year
558,CS2580,2012-07-09,42,0,7,2012-07
559,CS3983,2012-10-15,103,0,10,2012-10
560,CS2771,2012-07-02,67,0,7,2012-07
561,CS3635,2015-02-03,38,0,2,2015-02
562,CS1415,2012-01-21,73,0,1,2012-01
563,CS2294,2015-03-04,94,0,3,2015-03
564,CS1405,2013-09-18,43,0,9,2013-09
565,CS1582,2014-01-16,85,1,1,2014-01
566,CS2886,2013-11-09,38,0,11,2013-11
567,CS2770,2014-11-07,80,0,11,2014-11
568,CS1140,2014-12-28,61,0,12,2014-12
569,CS2333,2014-01-25,93,0,1,2014-01
570,CS4752,2013-04-20,95,0,4,2013-04
571,CS5687,2011-07-26,89,0,7,2011-07
572,CS4895,2014-01-11,80,0,1,2014-01
573,CS2786,2011-11-28,66,0,11,2011-11
574,CS1927,2012-05-24,63,0,5,2012-05
575,CS4327,2014-09-26,36,0,9,2014-09
576,CS1624,2013-03-30,68,0,3,2013-03
577,CS5490,2014-08-19,36,0,8,2014-08
578,CS4395,2012-02-26,66,0,2,2012-02
579,CS3174,2013-01-25,61,0,1,2013-01
580,CS2011,2013-06-06,85,0,6,2013-06
581,CS5553,2015-01-07,98,0,1,2015-01
582,CS3775,2012-02-23,92,0,2,2012-02
583,CS2885,2012-11-08,55,0,11,2012-11
584,CS1206,2014-08-11,90,0,8,2014-08
585,CS4480,2012-05-23,60,0,5,2012-05
586,CS1488,2015-02-12,65,0,2,2015-02
587,CS1456,2013-02-08,95,0,2,2013-02
588,CS4681,2014-02-03,96,0,2,2014-02
589,CS3170,2012-10-16,85,0,10,2012-10
590,CS1906,2014-05-18,60,0,5,2014-05
591,CS5774,2015-02-28,78,0,2,2015-02
592,CS6063,2011-09-29,77,0,9,2011-09
593,CS2223,2014-01-17,41,0,1,2014-01
594,CS1848,2011-09-27,48,0,9,2011-09
595,CS2366,2014-04-08,39,0,4,2014-04
596,CS5335,2014-01-13,45,0,1,2014-01
597,CS2899,2012-10-12,55,1,10,2012-10
598,CS4219,2013-12-06,59,0,12,2013-12
599,CS5690,2015-01-19,82,0,1,2015-01
600,CS3410,2014-09-06,97,0,9,2014-09
601,CS1337,2014-07-24,103,0,7,2014-07
602,CS4954,2012-11-02,82,0,11,2012-11
603,CS4400,2011-08-23,67,0,8,2011-08
604,CS3652,2015-02-07,64,0,2,2015-02
605,CS5677,2013-02-28,93,0,2,2013-02
606,CS4992,2012-10-21,83,0,10,2012-10
607,CS3569,2014-08-17,61,0,8,2014-08
608,CS2442,2014-04-30,59,0,4,2014-04
609,CS4160,2012-05-15,66,0,5,2012-05
610,CS5996,2011-11-18,69,0,11,2011-11
611,CS2345,2011-06-14,60,0,6,2011-06
612,CS2246,2011-08-10,44,0,8,2011-08
613,CS2928,2013-07-16,67,0,7,2013-07
614,CS1740,2014-09-28,102,1,9,2014-09
615,CS2298,2011-09-12,105,1,9,2011-09
616,CS5283,2012-12-01,63,0,12,2012-12
617,CS6084,2013-08-15,64,0,8,2013-08
618,CS3237,2013-01-22,40,0,1,2013-01
619,CS4913,2014-07-22,53,0,7,2014-07
620,CS2104,2014-10-25,81,0,10,2014-10
621,CS4645,2013-12-02,104,0,12,2013-12
622,CS1128,2014-04-23,105,0,4,2014-04
623,CS4639,2012-07-27,39,0,7,2012-07
624,CS4310,2011-09-13,83,0,9,2011-09
625,CS3182,2013-01-18,48,0,1,2013-01
626,CS3347,2012-07-23,38,1,7,2012-07
627,CS4231,2015-02-23,89,0,2,2015-02
628,CS4171,2014-10-31,53,0,10,2014-10
629,CS3137,2013-08-03,92,0,8,2013-08
630,CS1249,2012-05-23,55,0,5,2012-05
631,CS3455,2011-10-03,98,0,10,2011-10
632,CS1235,2012-05-30,56,1,5,2012-05
633,CS4454,2013-08-27,57,0,8,2013-08
634,CS3180,2014-03-09,65,1,3,2014-03
635,CS2930,2014-01-16,94,0,1,2014-01
636,CS3838,2012-03-23,82,0,3,2012-03
637,CS1883,2014-10-12,57,0,10,2014-10
638,CS5148,2012-11-19,72,0,11,2012-11
639,CS4952,2011-11-21,54,1,11,2011-11
640,CS5724,2011-11-04,85,0,11,2011-11
641,CS1447,2012-03-19,104,0,3,2012-03
642,CS1693,2012-01-28,59,0,1,2012-01
643,CS4341,2014-03-17,87,0,3,2014-03
644,CS3598,2012-08-08,72,0,8,2012-08
645,CS5659,2012-08-02,100,0,8,2012-08
646,CS5367,2014-12-01,41,1,12,2014-12
647,CS1501,2013-02-27,65,0,2,2013-02
648,CS2134,2014-07-15,77,0,7,2014-07
649,CS3407,2014-09-17,62,0,9,2014-09
650,CS3343,2014-04-03,56,0,4,2014-04
651,CS3506,2013-03-12,103,0,3,2013-03
652,CS2244,2013-05-05,86,1,5,2013-05
653,CS1243,2012-12-04,70,0,12,2012-12
654,CS3061,2013-12-02,89,0,12,2013-12
655,CS4884,2015-02-10,78,0,2,2015-02
656,CS1590,2014-04-09,39,0,4,2014-04
657,CS3176,2014-07-28,50,0,7,2014-07
658,CS5638,2014-11-12,68,0,11,2014-11
659,CS2122,2012-10-21,83,0,10,2012-10
660,CS2177,2015-01-30,93,1,1,2015-01
661,CS3074,2011-05-27,61,0,5,2011-05
662,CS3433,2012-12-20,99,0,12,2012-12
663,CS3418,2013-03-02,87,0,3,2013-03
664,CS5821,2012-06-23,70,0,6,2012-06
665,CS2231,2015-01-08,74,0,1,2015-01
666,CS5356,2014-04-01,91,1,4,2014-04
667,CS5803,2014-11-28,96,0,11,2014-11
668,CS5611,2014-12-29,65,0,12,2014-12
669,CS5012,2011-12-31,85,0,12,2011-12
670,CS4967,2013-04-07,98,0,4,2013-04
671,CS2522,2014-10-06,85,0,10,2014-10
672,CS2328,2015-02-20,43,0,2,2015-02
673,CS3530,2013-05-13,88,1,5,2013-05
674,CS5034,2014-06-01,39,0,6,2014-06
675,CS5784,2011-11-21,75,0,11,2011-11
676,CS3581,2011-08-17,93,0,8,2011-08
677,CS3011,2014-12-14,83,0,12,2014-12
678,CS4152,2013-02-12,41,0,2,2013-02
679,CS5757,2014-02-08,56,0,2,2014-02
680,CS5557,2012-01-23,82,0,1,2012-01
681,CS3988,2012-04-17,51,0,4,2012-04
682,CS3396,2011-12-25,87,0,12,2011-12
683,CS4393,2015-02-10,54,0,2,2015-02
684,CS4629,2012-12-21,35,0,12,2012-12
685,CS3821,2013-07-03,73,0,7,2013-07
686,CS3460,2011-09-19,77,0,9,2011-09
687,CS4948,2013-02-18,84,0,2,2013-02
688,CS3786,2011-10-17,71,0,10,2011-10
689,CS5468,2012-06-08,50,0,6,2012-06
690,CS1545,2014-09-16,55,0,9,2014-09
691,CS4960,2014-02-16,77,0,2,2014-02
692,CS3555,2013-08-05,103,0,8,2013-08
693,CS4587,2012-10-31,104,0,10,2012-10
694,CS1228,2011-09-27,57,0,9,2011-09
695,CS5126,2012-12-22,49,0,12,2012-12
696,CS1453,2014-03-23,45,0,3,2014-03
697,CS5938,2012-11-20,61,0,11,2012-11
698,CS3135,2012-07-31,49,0,7,2012-07
699,CS4444,2013-03-29,102,0,3,2013-03
700,CS5348,2014-12-06,64,0,12,2014-12
701,CS1416,2012-11-27,100,0,11,2012-11
702,CS5400,2014-05-07,75,0,5,2014-05
703,CS2313,2012-12-23,59,0,12,2012-12
704,CS5187,2012-01-28,42,0,1,2012-01
705,CS3426,2013-04-02,87,0,4,2013-04
706,CS2309,2011-05-31,60,0,5,2011-05
707,CS4564,2013-03-29,94,0,3,2013-03
708,CS3291,2012-12-30,93,0,12,2012-12
709,CS2607,2013-02-19,50,0,2,2013-02
710,CS1882,2014-09-23,104,0,9,2014-09
711,CS2248,2011-08-17,100,0,8,2011-08
712,CS4082,2015-02-15,49,0,2,2015-02
713,CS3181,2014-04-27,62,0,4,2014-04
714,CS2462,2012-02-25,88,0,2,2012-02
715,CS2336,2013-09-22,86,0,9,2013-09
716,CS3235,2012-07-02,43,0,7,2012-07
717,CS2748,2012-01-11,55,1,1,2012-01
718,CS3668,2012-08-25,86,0,8,2012-08
719,CS1296,2014-01-14,61,0,1,2014-01
720,CS5356,2012-10-12,57,1,10,2012-10
721,CS4079,2012-08-21,68,0,8,2012-08
722,CS4864,2014-01-06,73,0,1,2014-01
723,CS2860,2013-05-24,74,0,5,2013-05
724,CS4851,2013-04-23,94,0,4,2013-04
725,CS5761,2015-01-28,102,0,1,2015-01
726,CS6082,2012-03-02,48,0,3,2012-03
727,CS3702,2011-05-22,45,1,5,2011-05
728,CS1512,2013-04-01,54,0,4,2013-04
729,CS4569,2014-07-03,76,0,7,2014-07
730,CS2419,2014-07-06,95,0,7,2014-07
731,CS3942,2013-05-21,64,1,5,2013-05
732,CS4604,2012-04-07,38,1,4,2012-04
733,CS6056,2013-02-21,98,0,2,2013-02
734,CS2592,2013-09-08,73,0,9,2013-09
735,CS5152,2014-03-30,53,0,3,2014-03
736,CS4282,2011-06-13,46,0,6,2011-06
737,CS4509,2012-08-21,93,0,8,2012-08
738,CS2252,2014-09-23,95,0,9,2014-09
739,CS3367,2013-08-27,98,0,8,2013-08
740,CS4980,2012-01-25,64,0,1,2012-01
741,CS3128,2011-09-03,91,0,9,2011-09
742,CS3331,2013-06-30,99,0,6,2013-06
743,CS4166,2012-12-31,104,0,12,2012-12
744,CS5063,2012-06-20,56,0,6,2012-06
745,CS5971,2014-01-15,94,0,1,2014-01
746,CS5060,2013-10-02,38,0,10,2013-10
747,CS5810,2013-04-30,48,0,4,2013-04
748,CS2860,2011-08-01,78,0,8,2011-08
749,CS4490,2014-09-12,37,0,9,2014-09
750,CS5976,2012-07-22,47,0,7,2012-07
751,CS4775,2012-07-30,86,0,7,2012-07
752,CS4174,2012-11-20,51,0,11,2012-11
753,CS5211,2015-01-13,85,0,1,2015-01
754,CS3450,2012-10-26,80,0,10,2012-10
755,CS3945,2012-11-17,80,0,11,2012-11
756,CS2524,2012-04-12,55,0,4,2012-04
757,CS3379,2014-10-07,101,0,10,2014-10
758,CS4349,2012-02-05,87,0,2,2012-02
759,CS2776,2012-11-01,70,0,11,2012-11
760,CS1839,2013-11-13,77,1,11,2013-11
761,CS1322,2013-11-25,84,0,11,2013-11
762,CS3593,2012-05-25,81,0,5,2012-05
763,CS1981,2011-05-21,71,0,5,2011-05
764,CS4054,2011-08-16,99,0,8,2011-08
765,CS4533,2015-01-21,53,1,1,2015-01
766,CS2896,2011-12-29,80,0,12,2011-12
767,CS5616,2013-10-12,37,0,10,2013-10
768,CS3791,2014-07-03,49,0,7,2014-07
769,CS1951,2011-05-29,73,0,5,2011-05
770,CS2473,2013-06-16,81,0,6,2013-06
771,CS5894,2013-08-17,68,0,8,2013-08
772,CS1633,2012-12-19,62,0,12,2012-12
773,CS1977,2013-07-01,38,0,7,2013-07
774,CS6011,2014-02-21,55,0,2,2014-02
775,CS6044,2013-10-17,36,0,10,2013-10
776,CS4951,2013-10-30,90,0,10,2013-10
777,CS2798,2011-08-02,69,0,8,2011-08
778,CS2197,2012-09-21,70,0,9,2012-09
779,CS3011,2014-02-03,65,0,2,2014-02
780,CS1654,2014-12-16,85,0,12,2014-12
781,CS2424,2013-12-05,101,0,12,2013-12
782,CS3530,2014-04-20,40,1,4,2014-04
783,CS1803,2013-07-18,80,1,7,2013-07
784,CS4627,2014-06-22,50,0,6,2014-06
785,CS5154,2012-08-05,78,0,8,2012-08
786,CS3368,2012-12-04,38,1,12,2012-12
787,CS2435,2013-12-19,86,0,12,2013-12
788,CS4353,2015-02-07,75,0,2,2015-02
789,CS5305,2012-03-14,86,1,3,2012-03
790,CS3539,2013-06-01,64,0,6,2013-06
791,CS2087,2012-11-29,52,0,11,2012-11
792,CS5569,2011-08-07,56,0,8,2011-08
793,CS5038,2014-11-15,75,0,11,2014-11
794,CS4895,2013-01-21,43,0,1,2013-01
795,CS2873,2011-12-26,87,0,12,2011-12
796,CS5184,2013-02-09,51,0,2,2013-02
797,CS1930,2013-04-19,76,0,4,2013-04
798,CS4267,2012-05-20,38,1,5,2012-05
799,CS5109,2014-08-01,91,0,8,2014-08
800,CS5778,2012-11-25,65,0,11,2012-11
801,CS3400,2012-03-02,97,0,3,2012-03
802,CS2578,2013-09-11,47,1,9,2013-09
803,CS3374,2011-10-25,49,0,10,2011-10
804,CS1492,2011-09-11,101,0,9,2011-09
805,CS4121,2013-01-21,50,0,1,2013-01
806,CS5623,2015-03-01,100,0,3,2015-03
807,CS5118,2012-02-26,65,0,2,2012-02
808,CS3838,2014-08-21,42,0,8,2014-08
809,CS3713,2013-10-01,50,0,10,2013-10
810,CS3104,2011-06-12,51,0,6,2011-06
811,CS4964,2012-04-30,86,0,4,2012-04
812,CS5534,2014-07-20,40,0,7,2014-07
813,CS4723,2014-01-01,88,0,1,2014-01
814,CS3353,2014-12-04,94,0,12,2014-12
815,CS3789,2014-02-13,102,0,2,2014-02
816,CS4141,2014-02-04,88,0,2,2014-02
817,CS1626,2012-12-23,38,0,12,2012-12
818,CS2653,2012-04-07,81,1,4,2012-04
819,CS5227,2014-01-13,49,0,1,2014-01
820,CS4299,2013-06-12,36,0,6,2013-06
821,CS4675,2011-11-02,85,0,11,2011-11
822,CS1474,2012-05-29,37,0,5,2012-05
823,CS4892,2012-05-23,60,0,5,2012-05
824,CS3864,2014-08-03,78,0,8,2014-08
825,CS4259,2012-02-05,55,0,2,2012-02
826,CS4674,2014-12-19,75,0,12,2014-12
827,CS4904,2014-06-15,60,0,6,2014-06
828,CS1663,2012-03-15,53,1,3,2012-03
829,CS4527,2012-12-12,99,0,12,2012-12
830,CS3886,2012-04-10,85,1,4,2012-04
831,CS6090,2012-09-26,93,0,9,2012-09
832,CS5633,2011-07-21,54,0,7,2011-07
833,CS1971,2013-03-09,39,0,3,2013-03
834,CS2411,2013-09-26,71,0,9,2013-09
835,CS2168,2015-01-29,65,0,1,2015-01
836,CS5716,2012-03-19,100,0,3,2012-03
837,CS3069,2011-12-15,62,0,12,2011-12
838,CS4123,2012-10-16,60,0,10,2012-10
839,CS4310,2014-09-29,61,0,9,2014-09
840,CS1522,2013-04-21,90,0,4,2013-04
841,CS6085,2013-09-24,65,0,9,2013-09
842,CS1425,2015-01-04,83,0,1,2015-01
843,CS1398,2014-08-02,56,1,8,2014-08
844,CS3410,2011-07-19,69,0,7,2011-07
845,CS5930,2014-04-15,35,0,4,2014-04
846,CS3658,2012-05-28,37,1,5,2012-05
847,CS1743,2014-04-12,73,0,4,2014-04
848,CS5345,2014-10-07,84,0,10,2014-10
849,CS4853,2014-02-12,45,0,2,2014-02
850,CS4654,2014-04-30,83,0,4,2014-04
851,CS4355,2014-09-30,77,0,9,2014-09
852,CS1609,2012-02-02,45,0,2,2012-02
853,CS3857,2013-11-08,53,0,11,2013-11
854,CS4790,2013-12-24,103,0,12,2013-12
855,CS3261,2012-07-31,72,0,7,2012-07
856,CS5896,2012-09-28,78,0,9,2012-09
857,CS4499,2012-10-19,46,0,10,2012-10
858,CS2305,2011-06-10,71,0,6,2011-06
859,CS4363,2014-10-09,102,0,10,2014-10
860,CS5777,2011-07-29,97,0,7,2011-07
861,CS4557,2012-09-29,93,0,9,2012-09
862,CS5019,2012-11-06,67,0,11,2012-11
863,CS4285,2015-01-27,38,0,1,2015-01
864,CS5264,2013-02-13,79,0,2,2013-02
865,CS3960,2012-05-26,48,0,5,2012-05
866,CS2263,2013-01-05,96,0,1,2013-01
867,CS2721,2013-09-21,88,0,9,2013-09
868,CS3317,2014-02-15,41,0,2,2014-02
869,CS4849,2011-10-03,73,0,10,2011-10
870,CS2745,2012-06-21,84,0,6,2012-06
871,CS3373,2012-11-03,88,0,11,2012-11
872,CS2287,2013-03-21,59,0,3,2013-03
873,CS5050,2015-03-03,38,0,3,2015-03
874,CS3925,2011-11-02,35,0,11,2011-11
875,CS2528,2013-04-16,102,0,4,2013-04
876,CS2006,2011-07-12,100,0,7,2011-07
877,CS1257,2013-03-11,89,0,3,2013-03
878,CS5855,2015-02-26,63,0,2,2015-02
879,CS3411,2015-02-28,48,0,2,2015-02
880,CS5566,2011-11-20,79,0,11,2011-11
881,CS5050,2013-11-02,97,0,11,2013-11
882,CS3076,2014-05-23,69,0,5,2014-05
883,CS2898,2012-07-14,62,0,7,2012-07
884,CS4839,2011-12-29,57,1,12,2011-12
885,CS5208,2015-02-14,49,0,2,2015-02
886,CS2148,2013-08-20,97,1,8,2013-08
887,CS1306,2012-01-21,72,0,1,2012-01
888,CS4343,2012-01-31,59,0,1,2012-01
889,CS2699,2013-11-23,64,0,11,2013-11
890,CS6005,2013-02-16,52,0,2,2013-02
891,CS2540,2014-08-28,87,0,8,2014-08
892,CS2934,2013-04-11,77,0,4,2013-04
893,CS1791,2014-06-04,78,0,6,2014-06
894,CS5217,2012-06-15,42,0,6,2012-06
895,CS2329,2014-02-11,67,0,2,2014-02
896,CS4724,2012-10-29,97,0,10,2012-10
897,CS1909,2012-08-26,39,0,8,2012-08
898,CS3421,2012-06-08,41,0,6,2012-06
899,CS6025,2014-02-20,77,0,2,2014-02
900,CS4665,2013-12-27,68,0,12,2013-12
901,CS3708,2013-11-19,77,0,11,2013-11
902,CS3359,2013-03-13,39,0,3,2013-03
903,CS5382,2011-10-29,46,1,10,2011-10
904,CS4703,2011-05-25,53,0,5,2011-05
905,CS1433,2014-12-20,99,0,12,2014-12
906,CS3001,2011-06-19,100,0,6,2011-06
907,CS4924,2014-08-03,56,1,8,2014-08
908,CS4136,2014-01-07,79,1,1,2014-01
909,CS4224,2013-05-12,80,0,5,2013-05
910,CS1332,2012-07-12,59,0,7,2012-07
911,CS2962,2014-10-25,71,0,10,2014-10
912,CS1839,2014-02-06,52,1,2,2014-02
913,CS6025,2011-09-08,88,0,9,2011-09
914,CS1903,2012-11-23,91,0,11,2012-11
915,CS3080,2013-03-27,65,0,3,2013-03
916,CS2967,2012-12-19,97,0,12,2012-12
917,CS4084,2015-02-11,53,0,2,2015-02
918,CS3758,2014-04-02,55,0,4,2014-04
919,CS2376,2014-05-21,58,0,5,2014-05
920,CS6101,2011-06-25,71,0,6,2011-06
921,CS4282,2013-09-28,58,0,9,2013-09
922,CS3595,2013-02-17,81,1,2,2013-02
923,CS5043,2014-03-22,85,0,3,2014-03
924,CS3785,2012-05-02,95,0,5,2012-05
925,CS5370,2014-10-03,61,1,10,2014-10
926,CS2269,2014-09-24,53,0,9,2014-09
927,CS2979,2011-09-29,98,0,9,2011-09
928,CS3678,2012-09-05,78,0,9,2012-09
929,CS2927,2012-12-31,84,0,12,2012-12
930,CS4491,2014-03-09,57,0,3,2014-03
931,CS1844,2011-11-25,97,0,11,2011-11
932,CS3683,2013-09-14,38,0,9,2013-09
933,CS5057,2013-12-04,90,0,12,2013-12
934,CS2384,2013-08-03,69,0,8,2013-08
935,CS3655,2012-04-29,91,1,4,2012-04
936,CS3810,2013-08-21,71,0,8,2013-08
937,CS5241,2012-10-26,83,0,10,2012-10
938,CS3890,2011-12-22,47,0,12,2011-12
939,CS3155,2012-11-06,68,0,11,2012-11
940,CS3160,2011-09-15,78,0,9,2011-09
941,CS4573,2012-08-03,37,0,8,2012-08
942,CS1558,2012-01-25,86,0,1,2012-01
943,CS2243,2012-01-28,92,0,1,2012-01
944,CS2209,2012-10-09,67,0,10,2012-10
945,CS5182,2012-07-28,86,0,7,2012-07
946,CS6085,2014-09-12,87,0,9,2014-09
947,CS4462,2012-07-08,70,0,7,2012-07
948,CS2989,2012-07-15,58,0,7,2012-07
949,CS1683,2013-08-22,82,0,8,2013-08
950,CS4418,2012-07-23,79,0,7,2012-07
951,CS3404,2014-09-21,84,0,9,2014-09
952,CS3052,2011-12-31,92,1,12,2011-12
953,CS2618,2014-08-10,90,0,8,2014-08
954,CS5489,2012-01-22,104,0,1,2012-01
955,CS1396,2013-03-15,53,0,3,2013-03
956,CS2904,2012-10-19,46,0,10,2012-10
957,CS3281,2013-09-07,53,1,9,2013-09
958,CS4026,2014-12-27,91,0,12,2014-12
959,CS3249,2012-08-09,35,1,8,2012-08
960,CS2591,2012-05-17,83,0,5,2012-05
961,CS5420,2014-05-15,43,0,5,2014-05
962,CS5721,2013-03-27,97,0,3,2013-03
963,CS5065,2014-01-02,79,0,1,2014-01
964,CS1826,2013-04-15,95,1,4,2013-04
965,CS4578,2013-09-05,98,1,9,2013-09
966,CS1948,2013-03-05,94,0,3,2013-03
967,CS3930,2013-06-09,41,0,6,2013-06
968,CS6096,2011-10-31,103,0,10,2011-10
969,CS3157,2012-03-20,100,0,3,2012-03
970,CS2232,2013-01-20,97,0,1,2013-01
971,CS2502,2014-03-04,91,0,3,2014-03
972,CS1862,2014-07-16,60,0,7,2014-07
973,CS4054,2013-06-12,80,0,6,2013-06
974,CS5791,2012-06-27,36,0,6,2012-06
975,CS5484,2012-11-04,54,1,11,2012-11
976,CS1938,2013-07-04,53,0,7,2013-07
977,CS4203,2012-11-20,79,0,11,2012-11
978,CS5514,2012-08-18,70,1,8,2012-08
979,CS1549,2012-05-05,88,0,5,2012-05
980,CS4587,2013-05-19,46,0,5,2013-05
981,CS1194,2014-03-24,52,0,3,2014-03
982,CS2787,2011-10-29,45,0,10,2011-10
983,CS1583,2013-09-16,84,0,9,2013-09
984,CS2615,2013-04-29,98,0,4,2013-04
985,CS3163,2012-06-14,40,0,6,2012-06
986,CS3250,2011-11-21,72,0,11,2011-11
987,CS2119,2014-12-09,104,0,12,2014-12
988,CS5983,2014-09-03,38,0,9,2014-09
989,CS5531,2011-05-17,58,0,5,2011-05
990,CS1820,2013-10-17,94,0,10,2013-10
991,CS5131,2013-04-06,91,0,4,2013-04
992,CS2512,2014-06-07,88,0,6,2014-06
993,CS2531,2014-03-08,46,0,3,2014-03
994,CS5620,2013-06-08,55,1,6,2013-06
995,CS2913,2012-02-13,55,1,2,2012-02
996,CS4239,2012-02-17,77,0,2,2012-02
997,CS4654,2013-07-16,48,0,7,2013-07
998,CS5942,2011-11-24,101,0,11,2011-11
999,CS4721,2012-05-03,35,0,5,2012-05
1000,CS2687,2013-12-22,81,0,12,2013-12
1001,CS2305,2015-02-06,58,0,2,2015-02
1002,CS3525,2012-04-29,57,0,4,2012-04
1003,CS3928,2012-04-30,66,0,4,2012-04
1004,CS4043,2011-10-24,84,0,10,2011-10
1005,CS5742,2011-08-16,53,0,8,2011-08
1006,CS3641,2011-10-24,84,0,10,2011-10
1007,CS3071,2012-08-13,51,0,8,2012-08
1008,CS3341,2012-12-13,73,0,12,2012-12
1009,CS4428,2012-05-12,80,0,5,2012-05
1010,CS4074,2011-07-23,81,0,7,2011-07
1011,CS5650,2011-06-14,62,0,6,2011-06
1012,CS3100,2014-05-09,87,0,5,2014-05
1013,CS3332,2014-12-30,81,0,12,2014-12
1014,CS5187,2012-02-26,48,0,2,2012-02
1015,CS5952,2011-06-05,99,0,6,2011-06
1016,CS1471,2011-09-03,58,0,9,2011-09
1017,CS5181,2012-04-03,96,0,4,2012-04
1018,CS1590,2014-09-07,63,0,9,2014-09
1019,CS3819,2014-06-18,36,0,6,2014-06
1020,CS2356,2013-06-05,47,0,6,2013-06
1021,CS2600,2012-10-26,92,0,10,2012-10
1022,CS2311,2013-12-14,38,1,12,2013-12
1023,CS1749,2013-02-25,64,0,2,2013-02
1024,CS1164,2011-09-22,70,0,9,2011-09
1025,CS5367,2011-12-05,70,1,12,2011-12
1026,CS4735,2012-05-01,43,0,5,2012-05
1027,CS3475,2012-02-21,92,1,2,2012-02
1028,CS1255,2011-12-20,49,0,12,2011-12
1029,CS5709,2013-06-06,55,0,6,2013-06
1030,CS5467,2011-05-21,67,0,5,2011-05
1031,CS3568,2014-03-28,83,0,3,2014-03
1032,CS4388,2013-10-21,67,0,10,2013-10
1033,CS3251,2011-10-03,47,0,10,2011-10
1034,CS1959,2013-08-20,96,1,8,2013-08
1035,CS1244,2011-07-14,46,0,7,2011-07
1036,CS4205,2012-12-13,44,0,12,2012-12
1037,CS1201,2014-01-20,98,0,1,2014-01
1038,CS1316,2011-05-21,53,0,5,2011-05
1039,CS4694,2012-07-21,103,0,7,2012-07
1040,CS5703,2012-03-02,63,0,3,2012-03
1041,CS1562,2012-06-06,47,0,6,2012-06
1042,CS3501,2011-08-14,83,1,8,2011-08
1043,CS1233,2012-06-10,93,1,6,2012-06
1044,CS5919,2013-03-05,55,0,3,2013-03
1045,CS6092,2014-01-27,45,0,1,2014-01
1046,CS4782,2013-04-24,84,0,4,2013-04
1047,CS1523,2013-11-24,100,0,11,2013-11
1048,CS5465,2012-09-25,75,0,9,2012-09
1049,CS4716,2011-07-04,37,0,7,2011-07
1050,CS5275,2013-11-04,48,0,11,2013-11
1051,CS2652,2014-08-25,81,1,8,2014-08
1052,CS4237,2012-02-02,35,0,2,2012-02
1053,CS3911,2014-07-29,49,0,7,2014-07
1054,CS4371,2014-01-25,62,0,1,2014-01
1055,CS3165,2014-03-20,62,0,3,2014-03
1056,CS3293,2012-06-14,68,0,6,2012-06
1057,CS4653,2013-02-14,44,0,2,2013-02
1058,CS3431,2011-09-10,44,0,9,2011-09
1059,CS5415,2013-12-10,95,0,12,2013-12
1060,CS2843,2012-05-27,68,0,5,2012-05
1061,CS2729,2011-10-15,54,0,10,2011-10
1062,CS4975,2014-11-06,53,0,11,2014-11
1063,CS5207,2011-12-20,57,0,12,2011-12
1064,CS3782,2013-07-04,46,1,7,2013-07
1065,CS5186,2012-10-23,45,0,10,2012-10
1066,CS4368,2014-07-19,40,0,7,2014-07
1067,CS2269,2013-12-05,36,0,12,2013-12
1068,CS5532,2014-12-27,45,0,12,2014-12
1069,CS3355,2014-04-24,43,0,4,2014-04
1070,CS1551,2012-01-08,98,0,1,2012-01
1071,CS4103,2014-06-19,98,0,6,2014-06
1072,CS5464,2014-11-07,58,0,11,2014-11
1073,CS4086,2013-03-23,43,0,3,2013-03
1074,CS3296,2012-01-21,42,0,1,2012-01
1075,CS4023,2014-02-01,83,0,2,2014-02
1076,CS2685,2013-10-30,96,0,10,2013-10
1077,CS3508,2012-01-26,90,0,1,2012-01
1078,CS1438,2015-02-08,94,0,2,2015-02
1079,CS1399,2012-11-13,45,1,11,2012-11
1080,CS2897,2013-08-06,81,0,8,2013-08
1081,CS3826,2014-03-29,98,0,3,2014-03
1082,CS1527,2014-10-15,104,0,10,2014-10
1083,CS3414,2012-01-13,93,0,1,2012-01
1084,CS2505,2012-10-17,96,0,10,2012-10
1085,CS5482,2013-11-14,68,1,11,2013-11
1086,CS4425,2013-11-16,68,0,11,2013-11
1087,CS1123,2013-10-21,46,0,10,2013-10
1088,CS1442,2014-04-20,89,0,4,2014-04
1089,CS3572,2014-01-17,63,1,1,2014-01
1090,CS5630,2013-06-19,68,1,6,2013-06
1091,CS5522,2012-12-28,79,0,12,2012-12
1092,CS5624,2011-07-05,56,0,7,2011-07
1093,CS3688,2015-03-01,36,0,3,2015-03
1094,CS3511,2012-11-04,86,0,11,2012-11
1095,CS4094,2012-12-27,99,0,12,2012-12
1096,CS3617,2012-09-12,62,0,9,2012-09
1097,CS5387,2013-12-15,77,0,12,2013-12
1098,CS2666,2011-08-26,75,0,8,2011-08
1099,CS1865,2014-12-02,93,1,12,2014-12
1100,CS3701,2011-07-18,76,0,7,2011-07
1101,CS2942,2012-07-07,52,0,7,2012-07
1102,CS5775,2012-11-27,77,0,11,2012-11
1103,CS4873,2011-07-11,54,0,7,2011-07
1104,CS5813,2012-11-05,61,0,11,2012-11
1105,CS3472,2011-08-26,57,0,8,2011-08
1106,CS2026,2012-06-24,64,1,6,2012-06
1107,CS4181,2012-07-23,49,0,7,2012-07
1108,CS3154,2012-06-23,37,0,6,2012-06
1109,CS1752,2014-05-25,68,0,5,2014-05
1110,CS1634,2014-08-15,103,0,8,2014-08
1111,CS3454,2011-07-23,64,0,7,2011-07
